,uid,scenario,label
439,38426,objecting to my wife's work commitments and the burden they place on me with respect to child care,1
440,38420,asking my roommate to limit the amount of times she brings her bf to our dorm,1
441,38421,making my girlfriend show her texts with another boy,1
442,39871,Constantly thinking of lodging a .45 caliber hollow point into my skull....,-1
443,39879,I've some serious superiority complex,1
444,39058,I plan to end my life,-1
445,39055,I'm afraid to commit to a girl I like because I fear she'll eventually resent me for committing.,-1
446,39061,I wet the bed last night. I'm 26.,-1
447,39059,I abuse people in my official capacity as security guard.,1
448,39564,I’ve had lice for the past 7 years and I don’t know what to do anymore,0
449,39570,I'm gonna have my first gig tomorrow!!,1
450,39571,My little sister thinks she has magic powers.,0
451,39568,"Every time I go into the washroom, I have a private dance party in the mirror to force myself to feel more confident with my body.",1
452,39567,My dad always thought teaching reslicincey meant being forced diversity to toughen up from it,0
453,39569,I was banned for my confession last night,-1
454,39566,I will climb to the bottom of the bed to get up rather than making my hound dog move every day,0
455,39565,I'm being forced out of my job,-1
456,38669,not making my boyfriend come over to my house,0
457,38671,telling a kid to stop playing in my front yard,0
458,38676,wanting clear boundaries,1
459,38674,snitching on coworker,-1
460,38673,leaving my family in the middle of my sister's dancing contest,-1
461,38672,messaging my landlord about my roommate bringing over his uncle's dog,0
462,38711,forcing my pizza delivery person to walk up 4 flights of stairs to deliver my food by threatening to tip poorly,1
463,38709,crossing & getting honked at,0
464,38707,letting my cousin's power go out,-1
465,38710,telling a trans girl she will always biologically be male,1
466,38624,wanting to keep my son in the same school system when my SO wants to move closer to family,0
467,38626,expecting the rules to apply in a community building tournament,1
468,38622,not wanting to buy a game for my friend to compensate for damaging my friend's laptop,0
469,38629,letting my dogs chase rabbits and defending why I let them chase rabbits,1
470,38630,not giving my friends free food after I payed for it,1
471,38631,getting upset about other family members completing a jigsaw puzzle,0
472,38627,ratting on someone who caused property damage,0
473,38623,pushing getting a place together with my boyfriend,1
474,38239,telling my old art teacher to shut the f**k up,1
475,38252,reporting a coworker who accidentally spilled coffee on my laptop,1
476,38246,trying to end my relationship with my parents,-1
477,38243,getting mad at my friends for forcing me to chug a drunk,1
478,38250,working on personal projects at work,1
479,38247,returning the book that the author herself gave me,-1
480,38251,"taking on a new job, leaving my boss after they've helped me",1
481,37874,getting upset over people stealing my art,1
482,37873,being to snitch on the girl whose house I clean,-1
483,37865,wanting to Decline a Family gathering,-1
484,40011,An incredible director has chosen me to star in his movie.,1
485,40014,I enjoyed seeing my money compounding quickly.,1
486,39388,I'm more excited for Shazam! than I am for Avengers: Endgame,0
487,39387,I think I was molested by my stepbrother,-1
488,38652,losing my friends distinction certificate,-1
489,38645,thinking that parents shouldn't influence their child's views on certain topics,-1
490,38650,being upset when my husband did coke without telling me,1
491,38654,not telling my girlfriend that I used to date her best friend,1
492,38192,not changing lanes at the swimming pool,1
493,38194,"cutting through red carpets, film sets and fashion shoots on the streets of New York City when I'm late and they are on public streets/sidewalks/parks",0
494,38189,calling the police on my sister,1
495,38191,running away from a suicidal friend trying to reconnect,-1
496,38187,not making my kids 19 and 12 eat foods they don't like even when other people cook them,0
497,40002,When I was younger my mom used to punish me by grounding.,-1
498,40004,"It smelled terrible, but my ankle felt better after applications.",0
499,40007,I am told that I have to take a lunch break by my boss.,-1
500,38303,not giving older adults the right of way,1
501,38296,leaving my fiance of 7 years,1
502,38301,reporting my coworker,1
503,38302,limiting my roommate's time with his partner in our apartment when I'm home,1
504,37642,not letting my 17 year old daughter go to a different state with her friends,1
505,37637,calling the police on people holding the front door of my building open and gambling/smoking inside,1
506,37641,accidentally cheating on my ex and lying about it,1
507,38363,wanting my husband to get full time work,1
508,38355,pointing out to my obese aunt that her day hike to the Hollywood sign wasn't that big of an achievement,-1
509,38359,not letting my BF use my computer,1
510,38358,insisting my wife stop seeing her best friend and their kids,1
511,38362,pretending my dog is a service dog,0
512,38356,overstepping leadership boundaries of a female coworker,-1
513,39582,I punished a grown man in front of his family...,1
514,39575,I’ve been cigarette free for awhile now.,1
515,39584,I self harmed today for the first time in 11 years,0
516,39573,"I plan to 1 day rob a casino, bank or jewelleries, oceans 11 style when I’m like 60.",0
517,39572,"I'm 17 and have been doing fraud for over $80,000",1
518,39579,can't fight this feeling,0
519,39580,I stole a bike for 20 bucks and I was caught but then...,1
520,39583,I vape in the bathroom at work on breaks.,1
521,39193,I was forced to be a girl online for a year due to an ex friend of mine.,-1
522,38286,making someone come to me to get their watch back,1
523,38292,trying to get the guy I am seeing to try new foods,0
524,38294,making my boyfriend write me an anniversary card,1
525,39481,I am planning on ending my life soon.,-1
526,39487,My Grievances with SJWs and Anti-SJWs: A List,0
527,39480,My world is falling apart. I want to fall asleep forever.,-1
528,39484,I like my own comments,1
529,39488,"My first and last relationship was horrible, and I'm afraid of new ones.",-1
530,39708,i miss my first Dom,0
531,39710,I emulated a game I never purchased before,1
532,39709,On September 11th I plan to end my life.,0
533,39712,I made 2 YouTube accounts and subscribed to t-series because I want pewdiepie to lose the subscriber battle,-1
534,39705,I backed into someone’s car and drove off a couple hours ago,-1
535,39704,I have been up all night long viciously debating someone and.....,1
536,39706,I want to rip my dad's car speakers out,-1
537,39707,The day my friends and Icompletely annihilated our ex-best friends toilet.,0
538,40223,using my leadership position in my student organization to influence other students into attending a political event,1
539,40241,wanting my in-laws to change their investment,1
540,40221,not wanting a wedding ring,-1
541,40238,telling a buddy that no one wants his girlfriend to come to game night,1
542,40232,wanting to report my roommate,1
543,37686,standing up to a School coach,1
544,37684,calling someone out at the gym for not re-racking their weights,1
545,37692,not letting my ex take our son on holiday with a stranger,1
546,37738,telling my mom she cannot be under the influence of weed while caring for my young child,1
547,37735,forcing my potentially mentally ill brother to get help,1
548,38778,I love my best friend and he’s one of the best people in my life.,0
549,38780,I got my flatmate kicked out,-1
550,38777,I force myself to get tunnel vision with my eyes half-closed and then i can see in my past:,0
551,38775,"I feel superior to everyone else around me, and I feel like my life confirms this belief constantly.",1
552,38781,i'm thinking about ending my life so that no one can hurt me anymore.,-1
553,39479,I once stole someone's project and claimed it as my own.,1
554,39472,"Amidst the seeming success of the people around me, i wallow in despair",-1
555,39477,I won't go to my graduation ceremony because i feel that people are better than me!,-1
556,39816,I have no reason left to live. My life is over.,-1
557,39809,If i'm ever scared of a character like The Babadook or Eyeless Jack I look up Rule 34 of it to not be scared anymore,-1
558,39817,I have urges to stab myself.,-1
559,39813,Sometimes I add items to my to-do list that I have already done so I get the satisfaction of crossing them out.,1
560,39818,I get happy when I see other people genuinely happy.,1
561,38741,I am a crossdresser being forced to stop.,-1
562,38734,forcing my brother to follow an established system,1
563,38729,being mad at my girlfriend for wanting to do something else the weekend of my sisters wedding,1
564,37827,blowing off my friend on an assignment I said I would do a day before exams,1
565,37821,getting mad at my depressed boyfriend for forcing me to role play his stories to make him happy,1
566,37826,making my coworker stay late with me to clean up,1
567,37824,trying to have my maid of honor date his best man,1
568,37825,asking my girlfriend to find a job before moving in together,1
569,39342,I dont know why everyones so proud of me,-1
570,39335,what have i done..,-1
571,39334,I didn't get anything for my SS Giftee,-1
572,39800,"Honestly, I want to be a jiggalo.",0
573,39801,I’m going to bring a knife to Walmart and cut open all the bags of dog food so they spill all over the floor,-1
574,39806,I have suicidal thoughts but would never go through with it because I know how much that would hurt my parents. Some times I fantasize about them dying so I can be free.,-1
575,39804,I’m an atheist who is jealous of people who believe in a higher power,-1
576,39808,I really hate law school but I can't bring myself to quit,-1
577,39802,Yes we Jews plan to take over the world and you Goys can't stop us,-1
578,39803,"Sometimes I agree some countries commit genocide. That people are just a burden, different philosophy etc. Less population means more food.",-1
579,39807,I'm quitting soccer because the club decided to make wearing athletic jockstrap mandatory,0
580,39884,I have a bit of a crush on my cs teacher,0
581,39890,I have been posing as property manager employee for the building I own.,1
582,39886,For years I blamed myself for my ex becoming a bad girl,-1
583,39896,I really hate my principle.,-1
584,39889,How a toxic friend made me want to commit sudoku,0
585,39861,I just wanna be free,1
586,40027,I talked back to a teacher and she forced me to apologize.,-1
587,40033,After accomplishing every task I cross each item off my list.,1
588,40034,I wanted to  be Amazon's next best selling author.,1
589,40037,Nevermind that I told my boss that's what needed to be done.,1
590,40035,"I refused to mow the grass last week, because I was so afraid.",-1
591,40030,"At my discipleship school, we all had a chance to lead worship.",0
592,40031,My boss complained that I was dressed too casually.,-1
593,38084,going after students in my university to join my faith-based organization,1
594,38089,forcing my adult sisters to save some money before releasing their inheritance to them,1
595,38090,standing up for myself at work against my trainer,0
596,38092,telling my neighbours to move their garbage cans,1
597,37671,not living at home/instantly giving my parents money as I am becoming financially independent,1
598,37776,not making a bigger deal over my wife's graduation than a friend's graduation I attended years ago,-1
599,37771,keying his car,0
600,37766,yelling to my aunt and grandma because they forced me to cut my hair,-1
601,37769,being jelous of my bff,-1
602,37772,forcing my gf to break up with me,1
603,39970,Broken Power Tool Becomes Point of Contention,1
604,39971,Victims of Domestic Violence Have the Law on Their Side,1
605,39968,Fiance's Kids Rule the Roost During Their Weekend Visits,-1
606,39972,Learning How to Say 'No' Turns Victims Into Victors,1
607,40273,"verbalizing exactly what I expect (plus boundaries, rules, etc) from a potential boyfriend/husband on the first date",1
608,40559,The ball hurled back to him with the force of his throw.,0
609,40517,Finding a good sub can be hard work,1
610,40531,I am bitter about my friends accomplishments,-1
611,40260,hooking up with my best friend while she was in a committed relationship,0
612,40370,telling my so off for being weird about me cooking for his kids,0
613,40558,He made a lot of money through his investments.,1
614,39429,I found the theory of everything,1
615,39436,I wish I would've never gone to college.,-1
616,39431,I love my cousin,1
617,39434,I Think I Am a Psychopath Doctor,1
618,39430,My friend and I accidentally broke a window back then,0
619,39432,"I cheat on my SO, but only with rock stars",1
620,39433,My friend and I stole millions from other GTA players by tricking them at the heist setup,-1
621,38279,forcing my mom to sleep in her own room,1
622,38281,refusing to move to a nicer property with my gf,1
623,38283,wanting to raise an issue with my boss over an unfairly judged competition at work,1
624,39040,I've been eating my boogers since I can remember and can't force myself to stop.,-1
625,39025,I used to have dreams of becoming a professional wrestler but when I got into highschool I gave up on my hopes and dreams,-1
626,39036,I stole a meme,-1
627,39027,Watching Kitchen Nightmares to influence dreaming of Gordon Ramsey,0
628,39034,I Am A True Alpha Male,1
629,38392,telling my wife we should not let her family drink at our house,1
630,38391,asking my friend to be a little cleaner while at my house,1
631,38394,asking my girlfriend to save my game befor she switches over to her savestate,1
632,40108,I was riding my bike down the road.,1
633,40107,"One day, my parents forced me to stay in a hot car for over an hour.",-1
634,40102,They grounded me for never following the rules.,1
635,38255,asking my 12-year-old daughter to cover herself up more when she's in the house,1
636,38259,telling the home owner that they can't reserve public curb parking with a cone just because they have a tradesman coming,-1
637,38256,not wanting to take certain nudes in a long-term relationship,-1
638,38260,asking him to stop making moves when I'm intoxicated,1
639,38261,kicking a roommate I had out for doing weed in my basement,-1
640,38258,stealing my neighbors dog,-1
641,39169,Brother forced me to perform oral when we were young,-1
642,39165,I want to end my life,-1
643,39127,im in an abusive marriage and nobody will help me leave.,-1
644,39131,I am addicted to buying lobster beanie babies on ebay.,0
645,39128,I want a girl to push me against the wall and force me to make out with her while I just take it with tears running down my face.,-1
646,39124,Im immensely sensitive to seeing people who are artistically talented.,-1
647,39125,I lost my mom's wedding ring,0
648,37892,asking someone to pay repairs for damage accidentally caused,1
649,37893,randomly playing anonymous music at work,0
650,38906,I was scammed $600 and I feel like an idiot,-1
651,38902,"During the holidays, I’m reminded of all the cool little kids I barely see, and it makes me glad that I’m still alive... and never committed.",0
652,38905,I Cracked my brothers Semi-cracked tablet he got for Christmas over a year ago,1
653,38909,I have a huge superiority complex,1
654,38896,"I nearly ended my life last night, here’s why I didn’t.",-1
655,38907,I never want to get married or have kids,0
656,39942,I have a painful need to be superior to others,1
657,39945,Tonight I reached to 20k karmas and I’m happy about it....,1
658,38981,I’m so stressed out - I don’t have any more will power. I have failed,-1
659,37601,throwing away toys left in my yard by neighbor kids,-1
660,37600,holding on to my neighbors' deliveries on their behalf if they sit out on the porch too long,-1
661,38122,pressuring friends to come to our friends funeral,1
662,38117,killing my sister's pet mouse,-1
663,38120,calling the sheriffs office on my neighbor for parking in front of my house,1
664,38116,"getting mad at my parents for being really strict, even if I live a pretty good life",-1
665,38118,reporting a group of women for violating quiet hours,1
666,39097,"I want to marry my girlfriend, but I'm still in love with my best friend",-1
667,39102,I have an intense desire to dominate people who I feel wrong me.,1
668,39101,Abused by a man of authority,-1
669,39100,My mom forces me to go to school even when I’m sick,-1
670,39103,In 8th grade I chickened out of my valedictorian speech,-1
671,39098,"I posted on the wrong sub, and was forced to learn exactly how illegal that is on this site. I'm sorry.",-1
672,39099,I got three silvers for a repost,0
673,38723,"recommending a friend to invest in Bitcoin, only for it to decrease ~50% in value the following month resulting in him losing thousands of dollars",-1
674,38725,asking my roommate to get a handle on his lose hair in the apartment,1
675,38726,asking him to stop talking to his ex,1
676,38719,cutting out a friend accused of rape,1
677,38720,giving my manager a verbal 18-month commitment for a salaried job and then applying for another job 2 months into it,1
678,38308,not wanting my wife to post sexy pictures on Instagram,1
679,38305,forcing my close friend out as a business partner,1
680,38310,not wanting to date a guy who refuses to use his turn signal,1
681,38309,not wanting to talk anymore to a girl that doesn't want to hang out with me,1
682,38311,snitching on my so,1
683,38313,kicking an old man out of my house,1
684,39305,I might be moving across the country but I don't think I can do it,-1
685,39312,I want to end my perfect life.,-1
686,39308,I would like to have a BJ from my wife but she doesn't like that even when she never done it..,0
687,39310,I went to my friend’s sleepover when I was 13 and basically forced my family to pick me up.,1
688,39907,I have no faith that a romantic relationship can be healthy and lasting,0
689,39908,"I don't know sign language, despite being being deaf",-1
690,39903,I've been mourning the loss of my pet goldfish for two weeks and my family wants to have me committed to a mental institution.,0
691,39909,I'm afraid of commitment.,-1
692,39905,Me and my roommate stole a traffic cone and brought it home after a night of drinking,0
693,39421,I get irrationally angry at people that have wealth.,-1
694,37706,not allowing my roommate's mother to stay with us,1
695,37710,calling a university and reporting one of their admitted student's misconduct and bad behavior and possibly ruining the chances of them attending,1
696,37711,reporting Facebook friends when they change their profile to a fake name,1
697,37747,challenging the authority of my principal,1
698,37752,driving exactly the speed limit in the left lane during a heavy rainstorm,1
699,37754,ruining the relationship of my fiance with her mum,1
700,37745,wanting to charge three girls for the night to sleep on our boat for Spring Break,1
701,37753,wanting some affection,0
702,37746,looking when gf's friend asked if her cousin is cute,0
703,37751,not giving someone a refund when they didn't know you needed internet to set up the product,1
704,38164,pointing out the fact that I did all our group homework,1
705,38161,defending this family,1
706,38154,making my wife try to find a job,1
707,40051,I lost all the money I had invested in it.,-1
708,40050,I showed up at my new house and everything was broken.,-1
709,40055,"Detention went well, but I hope I never have to do it again.",-1
710,40061,Then I realized I was losing battery.,0
711,40059,It was a very fruitful and productive day for me.,1
712,40054,Now I have amassed $10 billion through selling my brand.,1
713,38555,forcing other bridesmaid to buy more expensive dress,1
714,38545,not apologizing after I accidentally spilled his pop on his 800$ gaming laptop,-1
715,38553,"leaving a note on my neighbor's doorstep, asking him to maintain his tree",1
716,38552,not shoveling the snow and telling my landlord it's his responsibility,1
717,38337,"cutting off my girlfriend of 6 years, causing her a mental breakdown on her birthday, because of a girl I've only known for several weeks",1
718,38342,answering the teacher's question,1
719,39255,"I've been in a relationship for over six months, and I still think about the guy I thought I was meant to be with.",0
720,39258,Im contemplating ending everything,-1
721,39257,I broke up with my boyfriend for cheating on me. But I did the same and he does not know.,1
722,39261,I fantasise about my best friend's girlfriend,0
723,39253,The one time I violated probably every food health and safety rule in the book,0
724,39693,I reported a girl who was cutting herself on purpose to the school,1
725,39686,Money is the most important thing a woman can have. Why? It eliminates the “need” for men since a man’s worth is money. Women have been forced to marry for survival. Some women stay in abusive relationships because they have no income of their own. A woman with money is a one with power and choices,1
726,38952,I'm about to commit an infidelity,0
727,38945,I like being dominant,1
728,38949,"i am proud of who i am, i have no shame at all",1
729,39006,I'm a Miami plastic surgeon specializing in breast augmentation. I've slept with over two dozen patients!,1
730,37797,not letting another group perform,1
731,39087,I've been dating a really nice guy for over two months. He has no idea I'm a sugarbaby to a wealthy older man.,1
732,39090,I almost got kidnapped today. They pretended to be my brother. I went there but the car vanished. I am scared.,-1
733,39095,I have been thinking about ending my life,-1
734,39088,"Made Four Girl Uncomfortable, and I still feel guilty",-1
735,39092,Stole something from my influencers friend,-1
736,39094,"When I was 13, I became the moderator of a website with the sole purpose of destroying it.",-1
737,39091,I drive armored trucks for a living... And really all I want to do is crash into everything and destroy things with them.,-1
738,39670,I have severe ravishment fantasies,1
739,39658,I use my mom’s earrings to clean underneath my nails,1
740,39674,The future is TRANS,0
741,39666,I don’t know my boyfriend.,0
742,39657,Toxic Masculinity and the Patriarchy will be the end of this generation.,0
743,39668,My username is a lie. I'm a mediocre butler at best.,-1
744,39018,I'm nothing but the other man.,-1
745,39011,"My friend’s trying to convert me into a Christian, but I just can’t force myself to believe",1
746,39601,I want to lick my aunts feet,-1
747,39608,I force-kissed a girl,1
748,39609,I really badly want to sleep with my aunt.,0
749,39597,I have a bunch of cool stickers but nowhere to put them,0
750,39604,I kind of stole money from my housemates disguising it as bill money.,1
751,39602,I like to show-off and entrench dominance.,1
752,39045,I had super powers once for a couple of minutes,1
753,39042,i am filled with white power,1
754,39051,I'm ashamed to admit I'm in the Air Force,-1
755,39788,Cheating made me feel power,1
756,38227,using small paperclips,0
757,38225,refusing to give my (ex)friend her stuff back,-1
758,38228,making a friend leave the restaurant,-1
759,39716,I Love ANTIFA and I Will Help Them Fight Fascism,1
760,39721,I shouted at a guy who tried to limit my right to express myself.,1
761,38596,forcing my mother to talk to my girlfriend,1
762,38600,telling a random guy he was rude in the way he decided to give me his number,1
763,38598,keeping my work computer until I receive my final pay check,1
764,38595,speaking up against a Bullying superior,1
765,38597,informing my male house guests that they must pee sitting down in my bathroom,1
766,39831,I’m 23 years old and I can’t sing in the same house as my parents.,0
767,39828,My dad finally got himself a job and I’m so proud of him,0
768,39832,For Years I Have Wanted to Know How Blind People Knew When to Stop Wiping Themselves,0
769,39827,i want to BLEED to death,0
770,38481,forcing my boyfriend to eat,1
771,38479,not hanging up other peoples clothes from the washing machine,1
772,38477,telling my boyfriend he should accept my decision and for wanting him to stay,1
773,37565,breaking my brother-in-law's expensive VR system after he and my wife played a very cruel joke on me,-1
774,37562,not wanting my living space to be designed like a unicorn's 'flower power' puke,1
775,37570,writing up an employee but turning my cheek at others,0
776,37563,demanding an apology from my boyfriend's mother,0
777,37569,breaking a kids Airsoft gun,-1
778,37567,wanting to get rid of our cat,-1
779,37564,getting a few pupils in my class a worse grading,0
780,37566,helping my dad by breaking into my old home to get my dad his moms rocking chair,-1
781,37883,reporting some strange behaviour to the manager but I've been second guessing my decision to do so ever since,1
782,37881,notifying a stray cat watch group on my neighbor's cat,0
783,37879,firing my buddy,1
784,37877,breaking into my mom's house to retrieve my own stuff,1
785,37878,telling my friend to smoke less of my weed,1
786,37978,telling someone I didn't want to be lifelong friends / can't handle the intensity of our friendship,0
787,37974,going on a date with someone else while on a break with my boyfriend,1
788,37971,being upset at giving up my parking spot,1
789,37972,going to a party when my mother didn't tell me yes or no,1
790,37976,forcing my 15y old son into doing track,1
791,39112,I fantasize about an extremely submissive girlfriend,1
792,39110,I want to force my head into a stereotypical nerdy guy's stinky lap,1
793,39105,"I destroyed a parking gate in a church lot and drove off, leaving it laying on the ground.",1
794,39104,"I have scars from alot of surgeries as a teen, it forced me to settle as an adult.",-1
795,39107,"If it were possible, there should be a law mandating all the rich people to swap lives poor people for 2-3 years. Middle class are exempt",1
796,39106,Listening to my classmates struggle over material I know secretly makes me feel superior.,1
797,38973,"My confession: I graduated from the police force 6 months ago, and I'm just dying to shoot someone's aggressive dog - even a mildly aggressive one.",1
798,38967,I hate when parents try to force their kids to go to church if they don't want to.,-1
799,38970,I don’t care about people stealing from my job,-1
800,38972,This is my last holiday....,0
801,38968,My old manager tried to get me to commit insurance fraud,0
802,38969,anyone order fake ID from this website?,0
803,38387,telling my husband I don't want his mother to visit us,1
804,38390,trying to get my kid to work,0
805,38389,Slashing tires,0
806,38386,reporting a teammates potential drug use,1
807,37948,getting basically the same tattoo as Air Force para-rescue usually get,0
808,37944,forcing employer to carry workman's comp insurance,1
809,38806,I hit some woman in the face since she purposely tried to destroy my items on the metro,-1
810,38805,I think i pretty much hate mods,-1
811,38808,I made out with my best friend at a party.,-1
812,38811,I ran a red light while trying to drive home high last night.,-1
813,38807,If I'm ever scared of some king of character like The Babadook or The Nun I look up rule 34 pics of if to not be scared anymore,-1
814,38809,I have a strong sense of superiority,1
815,39113,"I have knowingly fed not one, not two, but five separate customers bugs.",1
816,39116,I wanna commit a violent act,0
817,39117,I want my physics instructor,0
818,39362,I don't know if I love my wife anymore,0
819,39353,I broke up my neighbors because they were loud and annoying.,1
820,39356,"*TW: R*pe, forced intox, public humiliation* I think I need help...",-1
821,39355,I Have a Prejudice Against Left Handed People.,1
822,39363,I stole Yu-Gi-Oh cards from an open pack in a store today,-1
823,39354,Not a confession but I have a weird obsession with men from the military. I want to date a man in uniform.,0
824,39360,Sometimes i am feeling like i dont have any friend to talk to and also at the same time i feel very unmotivated to do anything.,-1
825,40020,I was on a team with a chief engineer and her staff.,1
826,40024,"It was a force of habit, and it made her feel comfortable.",1
827,38039,dancing with my ex in front of my girlfriend,1
828,38040,kicking a homeless guy off my porch in the snow,1
829,38030,not wanting to commit to a casual relationship with my friend but instead committing to one with a mutual friend of ours,1
830,38038,trying to force my om to deal with something she doesn't want,1
831,38036,not wanting my roommate to bring in another animal,1
832,38043,asking a girl at a concert to sit down,1
833,38033,going over my ex's head to his mom when he banned me from his property,1
834,38196,wanting to accomplish my dad's goal of starting a dynasty,1
835,38199,asking my friend to replace an item she broke a year ago,1
836,39516,I have stopped two mass shootings at my school,1
837,39510,As a cop sometimes I seize money from homeless people because I know they will use that money for food or drugs,1
838,39512,I think fat people are lazy and have absolutely no will power.,1
839,39515,I got a promotion to my dream job as the Head Football Coach at my Alma mater and I am scared to death.,-1
840,39459,"A long time ago, I remember sneaking into my friend's car trunk under everything as soon as she was about to leave for a camping trip",0
841,39449,I love being dominated by White guys,-1
842,39458,I smear peanut butter on my genitalia and allow my dog to lick it off from there.,0
843,39451,Whites should be forced to abort their children unless they are of a mixed racial ancestry.,-1
844,39460,I want to shoot my man bioliquid into my girlfriends shampoo bottle !,1
845,39455,I go to work high everyday,-1
846,39457,i have the highest IQ in the world,1
847,39528,I think the only reason I commit to the gym is because I get to smoke a cigarette on my way,0
848,39531,My favourite dream is both a huge power trip and probably illegal,1
849,39529,I think I am extremely attractive compared to the average person.,1
850,39527,"If I didn’t need to feed my dog over the next two days, I would hang myself in my closet right now.",-1
851,39532,As a man i believe women are superior,-1
852,39533,I am Jewish and sometimes even I am disturbed by all the evil conspiracies and crimes we commit,-1
853,37838,forcing my boyfriend to open his phone so I can snoop,1
854,37840,telling my roommate to stop using my stuff,1
855,37835,locking my room while on vacation,1
856,37839,telling my Cousin's girlfriend she is no longer welcome in my home,1
857,37832,making my friend pay for a holiday that they backed out on,1
858,37833,making fun of my friends music taste,1
859,39544,My wife is a powerful executive and I hate it,-1
860,39546,I’m 26 years old and I successfully whistled for the first time today. I’m so much more proud of myself than the accomplishment deserves.,1
861,37989,going to Japan specifically after I had been told not to by my [hypocritical] club,1
862,38962,just slammed a dude to the floor and grabbed his Gopro.,-1
863,38961,This person I barely know has been cyberstalking me for years,-1
864,38953,Ive been forsibly trying to dehumanize myself,-1
865,38959,"When I'm in my car and I have to stop for a pedestrian who is not following pedestrian rules, I secretly imagine running them over.",-1
866,38958,There’s literally nothing I can do for 8 hours a day that I would enjoy and could make a living from. If I am forced to I will not last very long on this Earth.,-1
867,38963,"I could watch shows legally, but I torrent them anyway",-1
868,38964,"At 11 years old, I got myself committed to a Mental Institution. 5 years later at 16, I still have flashbacks and scars.",-1
869,38939,i want nothing more than power,1
870,38937,I judge books by their covers,1
871,38931,Skipped my mothers dance recital to hang out with friends,1
872,38932,I go on CoolMathGames and whoop little children in Math Clash to boost my ego and feel superior.,1
873,38680,"telling by best friend she needs to accept few things that cannot be changed - like her age. (she is 35, and I am 20.) that her bitterness towards people younger and more accomplished or occupied than her is unreasonable",-1
874,38677,working instead of hanging with my (ex)girlfriend,1
875,38685,stealing a kids Yu-Gi-Oh cards,1
876,38686,kicking my step-son out,-1
877,38678,taking property back that's mine,1
